,text,orientation,language,mean_confidence,used_original_text,time,scale
91,"72
Minority shareholders’ remedies
The Report goes further to propose that it would be appropriate to re-
quire the court to ﬁx a case management conference for all derivative
actions.81 Normally, all parties to the proceedings will be present at
the case management conference.82 In an appropriate case, it may also
be possible for a respondent to apply to strike out the claims at the
outset.83
On the application for leave the court is given the following powers: (a)
to grant leave to continue the claim for such period and on such terms
as the court thinks ﬁt; (b) to refuse leave and dismiss the claim; (c) to
strike out the claim; and (d) to adjourn the proceedings relating to the
application and give such directions as it thinks ﬁt.84 The Report proposes
that, if the claimant does not apply for leave at the case management
conference (or at such earlier time as the court directs), the defendant
should be able to apply to strike out the claim.85
The issues relevant to the grant of leave
The Report,86 following the Consultation Paper,87 concluded that in con-
sidering the issue of leave the court should take into account all the rele-
vant circumstances without limit. The Report,88 however, also lists ‘ﬁve
speciﬁc matters’ which the court should take into account in exercising
its broad discretion. The Report89 notes that the majority of respondents
agreed with the provisional view in the Consultation Paper90 that the
court should consider all the circumstances without limit. The Report91
observes that it is important for the court to have the ﬂexibility to look at
all the relevant circumstances. ‘There is a danger that any deﬁnitive crite-
ria for granting leave would be incomplete and would not ﬁt the circum-
stances of individual cases.’ A minority of respondents expressed concern
that this approach would mean that the reasons for deciding whether a
claim should proceed would be vague and that it would be difﬁcult to
advise clients with any certainty as to what the result of an application
for leave would be. The Law Commission counters this by saying that
‘concerns about difﬁculties in predicting the outcome of applications for
leave are overstated . . . we also propose a list of speciﬁc matters which
the court should take into account, and we consider that these, together
81 Report, para. 6.67.
82 The Report refers to the Lord Chancellor’s Department Working Party on Judicial Case
Management, para. 4.8. See Draft Rules 50.5 and 50.6 in Appendix B.
83 Report, para. 6.67; and Draft Rule 50.4(4) and (5).
84 Report, para. 6.68; and Draft Rule 50.8(1).
85 Report, para. 6.68; and Draft Rule 50.6(3).
86 Report, para. 6.70.
87 Consultation Paper, para. 16.25.
88 Report, para. 6.74.
89 Report, para. 6.72.
90 Consultation Paper, para. 16.25.
91 Report, para. 6.73.
",,eng,,True,1648427200.812939,
92,"A new derivative action
73
with the developing case law, will assist practitioners in advising their
clients’.92
The list of non-binding criteria may not, however, have the benign
effect that the Law Commission intends. In the Consultation Paper, the
Law Commission ﬁrst lists a number of arguments against the approach it
has adopted,93 followed by counter-arguments in favour.94 The four argu-
ments against a broad ﬂexible discretion are described in the Consultation
Paper as follows:
The ﬁrst is that a list may appear to be a set of hurdles which applicants have
to overcome and which would deter them. Secondly, it could be seen as main-
taining a policy of not favouring derivative actions and as a signal to adopt an
over-restrictive approach to them. Thirdly, it could be seen as constraining the
ﬂexible exercise of discretion which we are anxious to encourage, in that in-
clusion of these and omission of others may suggest that these are the only
relevant criteria or the most important. The fourth argument against such a
list is that it is not truly helpful by way of guidance to advisers or sharehold-
ers in relation to ‘good faith’ and ‘interests of the company’ because they are
open textured phrases which have been given numerous meanings by different
courts.
The present writer ﬁnds these arguments much more impressive that the
counter-arguments on which the Consultation Paper relies in formulating
its wide discretion. In answering ‘the criticism’ of the ‘four arguments’,
the Law Commission states that ‘we intend that the wording should make
plain that the discretion is wide and that matters set out are only some
examples of the circumstances to which the courts should have regard’.
As regards the problem of advisers and shareholders, the response is
that ‘although advisers will have to carry out further research, express
reference to these factors will be of some assistance’.95 The Consultation
Paper then concludes:
The most important advantage of listing them is that they should assist in building
up a body of reported cases which will guide shareholders and advisers.96
In course of time this will undoubtedly become true. However, it may also
produce (as did the case law on the old derivative action) over-cautious
judicial decisions. This excessive caution may be most in evidence when
public listed companies are the subject of derivative proceedings. In such
cases, where the new remedy is most needed, great discouragement may
be given at an early stage. As contended earlier, institutional investors
92 Report, para. 6.73.
93 Consultation Paper, para. 16.43.
94 Consultation Paper, para. 16.46.
95 Consultation Paper, para. 16.44.
96 Ibid. However, the Consultation Paper elsewhere admits that ‘it could be argued that
because the factors are not weighted the discretion is so open that the case law will
provide little guidance because each case will turn on its own facts’.
",,eng,,True,1648427200.829777,
93,"74
Minority shareholders’ remedies
meeting a percentage test should be given an easier ride. There is all
too great a likelihood that all the old Foss v. Harbottle judicial attitudes
may be reintroduced in the exercise of the new judicial discretion. De facto
wrongdoer control (the great stumbling block in the Prudential litigation)
may in a new guise raise once more its obstinate head. In the case of private
companies and individual shareholder litigants (where the Consultation
Paper’s criteria are much more justiﬁed), the need for a new statutory
derivative action is much less apparent.
It will shortly be seen that the Report is in some ways more restrictive
in setting forth the speciﬁc matters which ‘the court must take . . . into
account’.97 There is also a new speciﬁc guideline: ‘whether the company
in general meeting has resolved not to pursue the cause of action.’ This
may prove to have a deadly effect in ‘choking off’ derivative actions.
Threshold test rejected The Report98 follows the Consultation
Paper99 in recommending that there should be no threshold test on the
merits of a case for which leave is sought. The main reason for this is
that the inclusion of such an express test would increase the risk of
detailed investigation taking place at the leave stage, and that such a
‘mini-trial’ would be time-consuming and expensive. The Consultation
Paper observed that in the Canadian legislation there was no express
threshold test,100 whereas in New Zealand101 the court must have regard
to the likelihood of the proceedings succeeding and the Australian draft
legislation102 provides that there should be a serious question to be tried.
The Report concludes that including a speciﬁc threshold test would
lead to ﬁne distinctions being drawn as to whether the facts of an indi-
vidual case fall on the one or on the other side of a particular line drawn.
The Report considers this undesirable and that it is better for the courts
to develop a principled approach which is not tied to the rigid language
of a particular rule or statutory provision.
The ‘speciﬁc matters’ to be considered by the court
Applicants’ good faith The Report103 observes that in any event it
is unlikely that a court would grant leave to an applicant whom it con-
sidered was acting in bad faith so that it might not be necessary to state
97 See Draft Rule 50.7(2) in Appendix B.
98 Report, para. 6.71.
99 Consultation Paper, para. 16.22.
100 See Appendix G, Canadian Business Corporations Act 1974–75–76, section 239.
101 See Appendix G, New Zealand Companies Act 1993, section 165(2)(a) and (b). See
Watson and Morgan, (1998) 19 Company Lawyer 236.
102 Appendix G, Australian Second Corporate Law Simpliﬁcation Bill, section 243B(2)(d).
103 Report, para. 6.75.
",,eng,,True,1648427200.839854,
94,"A new derivative action
75
this factor speciﬁcally. However, the Law Commission takes the view
that it was sufﬁciently important to be mentioned expressly. However,
following the Consultation Paper104 and the views of a majority of con-
sultees, good faith (while it may be taken into account) should not be a
prerequisite. The Report also takes the view that ‘good faith’ should not
be deﬁned. While ‘extremely difﬁcult to deﬁne’ it was ‘generally readily
recognisable’.105 The Report notes that ‘an applicant for leave may beneﬁt
commercially if he succeeds in a derivative action and thus has an ulterior
motive in bringing it. But nonetheless, the court may consider that he is
an appropriate person to bring the action and that the action ought to be
brought.’106
This relaxed approach to good faith should it is hoped cause no ob-
stacle to an institutional investor or corporate holder of a substantial
minority holding in a listed plc from succeeding in an application for
leave to bring a derivative action. Such litigants should be encouraged
in taking an active approach to enforcing the system of corporate gov-
ernance established by the Cadbury Report. They should be well able
to meet the costs of such litigation. Any compromise or abandonment
of derivative proceedings (by institutional investors or any other type of
litigant) would of course be subject to the control of the court granting
leave.107
Interests of the company Following the Consultation Paper,108 the
Report109 considers that the court should take into account the interests
of the company. In doing so the court should have regard to the views of
directors on commercial matters. As one of the ‘guidelines’, the interests
of the company is a ‘relevant criterion’, but the court should not be
bound to refuse leave of the proceedings were not in the interests of
the company.110 Thus the court is not bound to accept the views of the
directors. The existence of a conﬂict of interest may affect the weight to
be given to them, and the court would give no weight to views which
no reasonable director in that position would hold.111 The Report thus
holds ﬁrmly to the view that it is not appropriate to require an applicant
for leave to prove that the action was in the interests of the company. If this
approach were taken, ‘it would have the effect of laying down a number
of hurdles which an applicant would have to overcome to obtain leave
to continue the proceedings, and lead to detailed argument on whether
104 Consultation Paper, para. 16.31.
105 Report, para. 6.76.
106 Ibid.
107 Report, para. 6.107.
108 Consultation Paper, paras. 16.32–16.34.
109 Report, paras. 6.77–6.79. See Draft Rule 50.7(2)(b) in Appendix B.
110 Report, para. 6.77.
111 Report, para. 6.79, footnote 110.
",,eng,,True,1648427200.8495848,
95,"76
Minority shareholders’ remedies
the applicant had (or had not) satisﬁed’ the relevant criteria.112 On the
other hand, where the court is satisﬁed that the proceedings are not in the
interests of the company, there is no good reason why the proceedings
should continue, and the court should refuse leave.113
This ﬂexible approach should assist a substantial minority shareholder
(or group of such) in a public listed company. Institutional investors need
to be encouraged to litigate in what they deem is an appropriate case to
protect their own investors.
Authorisation and ratiﬁcation As the Report notes,114 under the
present law if a wrong to the company either has been actually ratiﬁed or
is capable of ratiﬁcation, it cannot form the basis of a derivative action.
The Report refers to the Consultation Paper115 which explores the lack
of clarity and the inconsistencies in the existing case law on ratiﬁcation.
As with other aspects of the existing law of directors’ duties, the Report
remains determined to ‘steer clear’ of any attempt at reforming an area
of company law beyond its remit. ‘There is a danger that our desire to
simplify the derivative action could be undermined by the complexities
which arise where it is claimed that the relevant breach of duty has been
(or may be) ratiﬁed.’ This approach leads the Law Commission to take a
sterner approach to ratiﬁcation than it does with the ‘guidelines’ of ‘good
faith’ or the ‘interests of the company’. The Report notes116 that in a
number of other Commonwealth jurisdictions the issue of ratiﬁcation is
dealt with by providing that ratiﬁcation should only be treated as an issue
which the court takes into account.117 The Report takes the somewhat
conservative approach that there are serious objections to changing the
substantive law of ratiﬁcation, ‘not least because of the uncertainty that
this would create in certain commercial situations’.118
The Report119 does, however, make one signiﬁcant change in the exist-
ing common law position. What it calls the ‘substantive law’ of ratiﬁcation
will remain the same where effective ratiﬁcation has actually occurred,
since ‘there will be no subsisting cause of action vested in the company
which the shareholder can pursue’. For this purpose, of course, attempted
ratiﬁcation of non-ratiﬁable breaches of duty will not count. The change
introduced is that where a wrong is merely ratiﬁable it will not prevent a
shareholder from commencing a derivative action.
112 Report, para. 6.79.
113 See Draft Rule 50.8(3) in Appendix B.
114 Report, para. 6.80.
115 Consultation Paper, paras. 5.6–5.17.
116 Report, para. 6.82.
117 See Consultation Paper, para. 16.36, which refers to legislation in Canada, Australia,
Ghana and South Africa. See Appendix G.
118 Report, para. 6.83.
119 Report, para. 6.84.
",,eng,,True,1648427200.8603818,
96,"A new derivative action
77
It will still, however, be a factor to which the court has regard. ‘Thus, to
a small extent, our recommendation represents a change from the position
under the common law.’120 The considerable modesty of this change is
given added emphasis by the court’s power, in respect of a wrong which
is ratiﬁable but not ratiﬁed, to adjourn the proceedings to allow a meeting
to be called for the purposes of ratiﬁcation.121 If this were not enough,
the court may take an alternative approach, if it is clear to the court that
the wrong will be ratiﬁed and that no purpose will be served in holding
a meeting. Here the court can use its discretion to refuse leave for the
action to proceed.
This somewhat stultifying approach to minority enforcement of rat-
iﬁable breaches of directors’ duties is justiﬁed in the Report122 on the
ground that the issue of ratiﬁcation must be left to a ‘comprehensive re-
view of directors’ duties’ while admitting that there may be a case for
‘modifying and simplifying the law of ratiﬁcation’.123
The Law Commission’s ‘minimalist’ approach to the shareholders’ rat-
iﬁcation issue may well undermine much of the good work it has done in
framing the new derivative action. The old case law on the distinction be-
tween ratiﬁable and non-ratiﬁable directors’ duties will be kept very much
alive. Broadly speaking, it will be as critical to the bringing of the new
statutory remedy as it is in the case of the common law derivative action.
While it may be right that what the Law Commission calls the ‘substantive
law of ratiﬁcation’ should continue to dominate the new statutory deriva-
tive action in the case of private companies, the ill-attended shareholders’
meetings of listed plcs are not an appropriate forum in which carefully
weighed decisions about corporate litigation should be made (as the
Prudential case well illustrates). The applications of the ‘twin track’ ap-
proach to ratiﬁcation (with or without the use of the power to summon a
meeting) could add substantially to the delay, costs and adverse publicity
of derivative proceedings. In the case of the common situation in public
listed companies where the board exercise de facto control, many of the old
120 Report, para. 6.84.
121 The Report refers to the ‘court’s power to adjourn to enable the company to call a
meeting’ at paras. 6.100–6.103.
122 Report, para. 6.85. The Report pleads that ‘the project is only concerned with remedies’.
123 However, the issue of ratiﬁcation was also avoided in Law Commission, Company
Directors: Regulating Conﬂicts of Interest and Formulating a Statement of Duties (Law
Commission Consultation Paper No. 153, 1998). The DTI Company Law Review
Steering Group, Modern Company Law for a Competitive Economy: Developing the
Framework (DTI, URN 00/656, March 2000), para. 4.126, qualiﬁed the Law
Commission’s proposals by requiring ratiﬁcation by a resolution carried by a sufﬁcient
majority of disinterested shareholders. See likewise DTI Company Law Review Steer-
ing Group, Modern Company Law for a Competitive Economy: Final Report (DTI, URN
01/942 and URN 01/943, July 2001), vol. I, para. 7.46.
",,eng,,True,1648427200.872949,
97,"78
Minority shareholders’ remedies
problems associated with this situation may return in a new guise. Judicial
conservatism may well make such an interpretation of the ratiﬁcation
guideline not unlikely. One casualty may well be that the directors’ duty
of care and skill may be very difﬁcult to litigate successfully. It must be of
some signiﬁcance that the rigid approach taken to actual ratiﬁcation has
not been adopted in most of the Commonwealth legislation.124 In partic-
ular, the tried and tested Canadian legislation has not justiﬁed any fears
the Law Commission might have in respect of either private or public
companies.125
It can at least be contended that in the case of breaches of directors’
non-ratiﬁable duties none of this will present a problem. Thus in the case
of fraudulent conduct or misappropriation of corporate assets only the
more ﬂexible guidelines of ‘good faith’ and the ‘interests of the company’
will operate. This alas does not take account of a further hurdle added
by the Report126 to those proposed in the Consultation Paper.127
General meeting resolves not to pursue action Without any mean-
ingful discussion, the Report proposes that, on an application for leave,
the court should take account of the fact that the company in general
meeting has resolved not to pursue the cause of action. Under the ex-
isting law, such a resolution, if made in good faith in what the majority
considers to be the beneﬁt of the company, will bind the minority. The
Law Commission point out that this is not the same as ratiﬁcation since
the latter has the effect of curing the wrong.128 Seemingly, this may en-
able the court, on an application for leave, to bar a derivative action for
non-ratiﬁable breaches of directors’ duties as well as ratiﬁable breaches.
Granted the reality of de facto control in listed companies, the safeguard
of a good faith decision by the majority may prove very inadequate. There
may be no way of knowing how adequately informed or carefully consid-
ered is the decision of those shareholders who choose to vote in person or
by proxy. It is hoped that courts hearing applications for leave will regard
this ‘guideline’ with great care in the case of public listed companies or
indeed any company with large numbers of widely scattered sharehold-
ers. It is certainly an indication of the greater legal conservatism of the
Law Commission’s Report as compared with its Consultation Paper. For
once, no indication is given of how far the views of consultees inﬂuenced
124 See note 100 above.
125 See Brian Chefﬁns and Janet Dine, ‘Shareholder Remedies: Lessons from Canada’
(1992) 13 Company Lawyer 89.
126 Report, paras. 6.87–6.88. See Draft Rule 50.7(2)(d).
127 Consultation Paper, para. 16.34.
128 Report, para. 6.87. The Report also points out that it is not the same as taking account
of the views of an independent organ. That involves considering the views of a particular
group within the company. See Report, paras. 6.89–6.90.
",,eng,,True,1648427200.8841531,
98,"A new derivative action
79
the Law Commission’s decision. The main gain of the new remedy could
well prove to be enabling very occasional actions to redress fraudulent
wrongdoing by directors. Here it is important that such applications for
leave should succeed.
Views of independent organ Here the Report129 follows the Con-
sultation Paper130 by encapsulating the innovation made by Knox J in
Smith v. Croft (No. 2)131 that the court should consider the opinion (if any)
of an independent organ that, for commercial reasons, the derivative claim
should or should not be pursued. Once again, this will be one of the fac-
tors that the court should take into account in deciding whether to grant
leave.
The term ‘independent organ’ was used by Knox J to describe a group
of persons whose views should be taken account of for the purpose of
determining whether a common law derivative action should be allowed
to proceed. An ‘independent organ’ may be described as persons whose
votes would not be disregarded on the grounds that they had been (or
would be) ‘cast with a view to supporting the defendants rather than
securing beneﬁt to the company, or that the situation of the person
whose vote is considered is such that there is a substantial risk of that
happening’.132 Such an independent majority within the minority must
reach its conclusions on grounds genuinely thought to advance the com-
pany’s interests. Its decision is then treated as that of a ‘corporate inde-
pendent organ’ which can properly bar the plaintiff minority shareholders
from suing. It is for the judge to determine whether the ‘majority within
the minority’ has fairly reached its decision. It is not his function to say
whether his decision is right or wrong.
This is an even more debatable criterion to guide the court as to whether
to grant or refuse leave. As a concept ‘an independent organ’ was not
clearly deﬁned in the Consultation Paper133 and is only vaguely delineated
in Smith v. Croft.134 The Report135 conﬁnes itself to the observation:
‘Knox J made clear that the appropriate independent organ will vary ac-
cording to the constitution of the company and the identity of the defen-
dants. We consider the courts should be allowed to continue to develop
this concept of the independent organ in line with the current authori-
ties.’ The dearth of such authorities is part of the problem. The reason-
ing in Smith v. Croft (No. 2) might allow not only a ‘majority within a
minority’ but also a ‘minority of a minority’ to bar proceedings in sub-
stantial private companies. In listed plcs an auditor’s report (commis-
sioned by the board) should not be a substitute for the right to litigate.
129 Report, paras. 6.88–6.90.
130 Consultation Paper, para. 16.38.
131 [1988] Ch 144.
132 [1988] Ch 144.
133 Consultation Paper, para. 16.38.
134 [1988] Ch 144.
135 Report, para. 6.89.
",,eng,,True,1648427200.8965209,
99,"80
Minority shareholders’ remedies
The judicial detachment of even Cadbury-style non-executive directors
is open to question.
In over-cautious or timorous judicial hands, the ability to invoke the
‘independent organ’ power (in addition to majority shareholders’ power)
may well enable the worst aspects of the Court of Appeal’s decision in
Prudential Assurance Co. Ltd v. Newman Industries Ltd (No. 2)136 to be
resurrected in the exercise of the new statutory discretion to grant leave.
In the case of listed plcs this might kill off the use of this remedy at an
early stage. If it is to survive such an early ‘judicial death’, it will be im-
portant that the court exercises its discretion in an independent manner,
free of the old case law on the derivative action. The ‘independent organ’
need only be ‘taken into account’. It is important that allegations of seri-
ously abusive behaviour should not be defeated by assertions of genuine
belief by board members or shareholders who think that litigation must
always be the worst option; either ﬁnancially or in terms of corporate
reputation.
Availability of alternative remedies The Report137 here follows the
Consultation Paper138 and the existing case law139 in proposing that, in
an application for leave, the court should be able to take into account the
availability of alternative remedies. However, their availability should not
necessarily be conclusive on the issue of the grant of leave. One obvious
alternative remedy is an unfair prejudice petition under section 459.140
The Report141 makes clear that, while section 459 petitions may to some
extent overlap the derivative action,142 freedom to choose the best remedy
or to combine them should remain. However, whether the plaintiff has
made the appropriate choice can be taken into account by the court in
deciding whether or not to grant leave.
Where, for whatever reasons, an application for leave is refused the
rule in Foss v. Harbottle must be allowed to operate. The Report143 ex-
presses this in the appropriate doctrinal terms. In the absence of circum-
stances justifying the grant of leave, ‘we consider that the proper plaintiff
principle should apply since, in the words of the Court of Appeal in
Prudential,144 it “is fundamental to any rational system of jurisprudence”’.
While this is obvious, the tone of this observation expresses a desire to
136 [1982] Ch 204.
137 Report, para. 6.91.
138 Consultation Paper, paras. 16.39–16.40.
139 See Barrett v. Duckett [1995] 1 BCLC 243.
140 See Chapters 4 and 5 below.
141 Report, para. 6.11. See Consultation Paper, paras. 16.5–16.6.
142 Thus section 461(2)(c) provides a means of bringing a derivative action but this has
not worked out satisfactorily because the court cannot make an order under section
461(2)(c) unless satisﬁed that unfair prejudice has occurred.
143 Report, para. 6.93; Consultation Paper, para. 16.41.
144 [1982] Ch 204 at 210.
",,eng,,True,1648427200.916606,
100,"A new derivative action
81
alter substantive company law as little as possible. Many other aspects of
the Report’s treatment of the new derivative action are plainly inﬂuenced
by this stance.
The Report rightly follows the common law derivative action in pro-
viding that a member cannot bring a derivative action if the company is
in liquidation.145
The court’s ancillary powers in a derivative action
The court’s power to adjourn so that the company may call a meeting
The Report146 retreats from the Consultation Paper’s147 proposal that the
court should have power to convene a meeting of the shareholders in order
to consider a resolution as to whether the proceedings should be contin-
ued. The Consultation Paper also raised for consideration the question of
whether the court should have additional powers to determine whether
any shareholder should or should not be permitted to vote at the meeting
(e.g. a wrongdoing director or shareholder). The Report148 rejects this
latter power as representing a very radical step to ‘disenfranchise’ a share-
holder. It would also involve pre-judging issues before evidence was prop-
erly heard. Furthermore, the Report, instead of giving the court power to
summon a meeting, confers simply a power to adjourn the hearing of a
leave application to enable a meeting of shareholders to be convened for
the purpose of considering a resolution affecting a claim.149 The conse-
quent resolution, in a meeting very likely to be summoned by the board
of directors, may ‘ratify or release’ the relevant cause of action. It is then
up to the court to decide on normal principles whether the ratiﬁcation
or release is effective. ‘Where the resolution seeks in more general terms
to elicit the views of members on whether legal proceedings should be
pursued or continued, then the result of the vote will also provide the
court with the information it requires (in particular on the views of any
“independent organ”) without the need for additional powers to alter
voting rights.’150
Once again, the Report’s observation may make good sense in the case
of a medium-sized private company. In the case of a large listed plc,
especially where the alleged wrongdoers are in de facto control or where
they have duped a majority of the board of directors, these proposals may
145 Report, para. 132. See Gore-Browne on Companies, para. 28.8.3.
146 Report, paras. 6.100–6.103.
147 Consultation Paper, para. 16.49.
148 The Report rejects the views of a majority of consultees and follows the views of a
‘signiﬁcant number’ who expressed reservations.
149 See Report, para. 6.103; and Draft Rule 50.8(1)(d).
150 Report, para. 6.102.
",,eng,,True,1648427200.9262872,
101,"82
Minority shareholders’ remedies
produce more fog than light. Many shareholders may fail to attend or to
vote by proxy. Those that do so may well have no real knowledge of the
substance of the allegations being made or only have a confused grasp.
Institutional shareholders and others may respond by ‘selling out’ if they
have not done so already. It may be very difﬁcult for the court to ‘read the
omens’ from a resolution passed by thousands of shareholders with many
more simply abstaining. Nevertheless, the court, in hearing the resumed
application for leave, may feel obliged to refuse leave since it is re-
quired to ‘take account’ of a resolution not to pursue the cause of action
or to take account of the views of an ‘independent organ’. If the resolu-
tion takes the form of ratifying or releasing the cause of action, the court
will have no choice so long as the resolution has been validly passed and
the breaches of duty are ratiﬁable.151 Once again, the bringing of deriva-
tive actions in the case of listed plcs may prove particularly hazardous.
It is in such cases, however, that the new statutory derivative action may
be most needed, since the existing statutory minority remedies are least
appropriate. The vast costs of summoning and holding meetings in the
case of public companies is nowhere discussed.
The court’s power to substitute claimants or permit discontinuance
or compromise of proceedings
The Report152 makes reasonable provision for the court to allow the sub-
stitution of an existing plaintiff in a derivative action by a new plaintiff
where this is appropriate. One example given is where the existing plain-
tiff has some conﬂict of interest which makes him unsuitable to be a
representative plaintiff. The Report proposes that this question could be
dealt with under the court’s existing powers to add substitute parties.153
In most jurisdictions with much experience of derivative action, there
are provisions to prevent the plaintiff compromising or abandoning what
is after all the company’s claim without the leave of the court. The possi-
bilities of collusion with the directors ‘buying off’ claims is obvious. The
Report therefore proposes that the court’s leave must be obtained before
a derivative action is discontinued or compromised.
Costs indemnity orders
On this topic, the Report154 has nothing to add. It simply proposes that
the courts’ powers to make costs indemnity orders in derivative actions
151 See Draft Rule 50.8(4).
152 Report, para. 6.105.
153 Reference is made to the Draft Civil Procedure Rules contained in Part 18.
154 Report, para. 6.104.
",,eng,,True,1648427200.943399,
102,"A new derivative action
83
should remain unchanged.155 The assumption that the system of costs in-
demnity orders strikes the right balance in enabling minority shareholders
to bring derivative actions without enormous expense is open to ques-
tion. In the case of listed public companies, the ﬁnancial and information
barriers still remain formidable. Yet it is in the case of such companies
that the need to remove barriers to derivative litigation is most apparent.
A recent development across the whole area of civil litigation seems to
come too late for the Report.
The powers conferred by section 58 of the Courts and Legal Services
Act 1990 enable the Lord Chancellor to provide by statutory instrument
that a ‘conditional fee agreement shall not be unenforceable by reason
only of its being a conditional fee agreement’.156 As ﬁrst implemented by
the Conditional Fee Agreements Order 1995,157 enforceable conditional
fee agreements were conﬁned to certain speciﬁed civil proceedings the ob-
ject of which was the recovery of a money judgment. This order has been
revoked and replaced by the Conditional Fee Agreements Order 1998158
which applies to all civil proceedings (within the scope of section 58)
seeking monetary recovery without any exceptions.159
This will clearly allow minority shareholders’ petitions under section
459 to be ﬁnanced in this way (assuming appropriate insurance ‘cover’
can be obtained in the event that the petition is dismissed). A successful
section 459 petition will normally produce ﬁnancial proceeds to meet
the terms of the agreement. This may also apply to those ‘direct’ actions
at common law where damages or monetary compensation is or is at
least part of the remedy sought. In the case of derivative actions, whether
at common law or under the proposed new statutory procedure, this is
less clear. Since the proceeds of a derivative action must accrue to the
company as nominal defendant, it will inevitably be argued, should the
point arise, that it is not open to the plaintiff shareholder in a derivative
action to bargain away any part of the proceeds of a successful judgment.
Thus, unless the courts can be persuaded of the need to encourage the
bringing of properly funded derivative actions by modifying the normal
conceptual analysis of the derivative action, it remains highly likely that
155 As to the existing law, see Gore-Browne on Companies, para. 28.9.
156 Section 58(1) excludes criminal proceedings and speciﬁed family proceedings. See
sections 58, 58A and 58B of the Courts and Legal Services Act 1990 as amended
by the Access to Justice Act 1999.
157 SI 1995 No. 1674.
158 SI 1998 No. 1860.
159 The maximum permitted percentage by which fees may be increased in respect of any
proceedings is now 100 per cent. See Conditional Fee Agreements Order 1998 (SI 1998
No. 1860), Article 4. See further The Ethics of Conditional Fee Agreements (Society for
Advanced Legal Studies, January 2001), paras. 2.29–2.31 as to the effect of the Access
to Justice Act 1999.
",,eng,,True,1648427200.9544241,
103,"84
Minority shareholders’ remedies
the only resource open to the prospective plaintiff in a derivative action
will be the existing system of costs indemnity orders. These are likely to
prove less of an incentive to minority shareholders and their legal advisers.
Remedial procedures rejected by the Report
Several remedial procedures were considered by the Consultation Paper
to assist the court hearing a derivative action, which the Report later
rejected.
The court’s power to appoint an independent expert
Both the Report160 and the Consultation Paper161 rejected the idea that
the court should have a special power to appoint an expert to investigate
and advise on the action along the lines of proposals in the Australian
legislation.162 Such an expert would investigate and report to the court
on the ﬁnancial affairs of the company, the facts or circumstances which
gave rise to the cause of action, the subject of the derivative proceedings,
and the costs incurred in the proceedings by the parties to the proceedings
and the persons granted leave.
No particular reason is given either by the Report or the Consultation
Paper for rejecting this idea, except to imply that it is not the ‘usual way’
in English derivative proceedings. This Australian provision might give
the court better and more neutral information than either a resolution in
a shareholders’ meeting or the views of an allegedly ‘independent organ’.
In the case of a listed plc it might also prove less expensive than holding
a shareholders’ meeting.
Pro rata recovery in a derivative action
Both the Report163 and the Consultation Paper164 reject the idea of giv-
ing so-called pro rata relief to individual shareholders in particular cases
rather than making the usual order that any damages or other compensa-
tion be paid to the company. It is contended that conﬁning any remedy to
one in favour of the company ﬁts in with the ‘very nature’ of a derivative
action. It might also encourage ‘strike suits’, i.e. derivative suits aimed
primarily at personal beneﬁt for the plaintiff shareholders. It is difﬁcult to
see why there should be objection to relief of this kind in appropriate cases
160 Report, para. 6.99.
161 Consultation Paper, para. 16.49.
162 See Consultation Paper, Appendix G, Australian Second Corporate Law Simpliﬁcation
Bill, section 245F(1)(d).
163 Report, para. 6.108.
164 Consultation Paper, para. 16.48.
",,eng,,True,1648427200.963294,
