pdf_path,page_no,success,processing_time,error,timestamp
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",99,True,0.79,,2025-10-08T17:53:21.699562
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",100,True,0.86,,2025-10-08T17:53:22.563984
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",101,True,0.83,,2025-10-08T17:53:23.393850
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",102,True,0.82,,2025-10-08T17:53:24.214526
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",103,True,0.82,,2025-10-08T17:53:25.031147
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",104,True,0.83,,2025-10-08T17:53:25.864276
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",105,True,0.84,,2025-10-08T17:53:26.700921
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",106,True,0.88,,2025-10-08T17:53:27.584901
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",107,True,0.83,,2025-10-08T17:53:28.416348
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",108,True,0.83,,2025-10-08T17:53:29.248092
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",109,True,0.83,,2025-10-08T17:53:30.082618
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",110,True,0.90,,2025-10-08T17:53:30.980593
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",111,True,0.89,,2025-10-08T17:53:31.876527
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",112,True,0.77,,2025-10-08T17:53:32.648647
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",113,True,0.78,,2025-10-08T17:53:33.426079
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",114,True,0.82,,2025-10-08T17:53:34.249870
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",115,True,0.89,,2025-10-08T17:53:35.137994
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",116,True,0.87,,2025-10-08T17:53:36.009539
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",117,True,0.82,,2025-10-08T17:53:36.826059
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",118,True,6.21,,2025-10-08T17:53:43.035388
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",119,True,1.75,,2025-10-08T17:53:44.786502
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",120,True,0.73,,2025-10-08T17:53:45.522217
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",121,True,0.85,,2025-10-08T17:53:46.378099
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",122,True,0.80,,2025-10-08T17:53:47.174354
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",123,True,0.83,,2025-10-08T17:53:48.004767
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",124,True,0.77,,2025-10-08T17:53:48.778810
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",125,True,0.82,,2025-10-08T17:53:49.597037
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",126,True,0.72,,2025-10-08T17:53:50.315470
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",127,True,0.90,,2025-10-08T17:53:51.212024
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",128,True,6.77,,2025-10-08T17:53:57.980907
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",129,True,1.78,,2025-10-08T17:53:59.761302
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",130,True,6.53,,2025-10-08T17:54:06.293704
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",131,True,1.65,,2025-10-08T17:54:07.943238
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",132,True,6.57,,2025-10-08T17:54:14.512910
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",133,True,1.52,,2025-10-08T17:54:16.036179
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",134,True,6.74,,2025-10-08T17:54:22.778373
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",135,True,1.68,,2025-10-08T17:54:24.455267
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",136,True,6.89,,2025-10-08T17:54:31.344460
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",137,True,1.68,,2025-10-08T17:54:33.029462
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",138,True,6.79,,2025-10-08T17:54:39.819309
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",139,True,1.69,,2025-10-08T17:54:41.508819
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",140,True,6.92,,2025-10-08T17:54:48.425444
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",141,True,1.87,,2025-10-08T17:54:50.296590
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",142,True,6.96,,2025-10-08T17:54:57.257939
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",143,True,1.74,,2025-10-08T17:54:58.996356
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",144,True,6.93,,2025-10-08T17:55:05.923222
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",145,True,1.73,,2025-10-08T17:55:07.656260
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",146,True,6.80,,2025-10-08T17:55:14.456802
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",147,True,1.80,,2025-10-08T17:55:16.258298
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",148,True,6.99,,2025-10-08T17:55:23.248366
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",149,True,1.61,,2025-10-08T17:55:24.861725
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",150,True,6.71,,2025-10-08T17:55:31.576323
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",151,True,1.45,,2025-10-08T17:55:33.028631
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",152,True,6.96,,2025-10-08T17:55:39.988049
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",153,True,1.80,,2025-10-08T17:55:41.790932
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",154,True,6.97,,2025-10-08T17:55:48.763195
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",155,True,1.80,,2025-10-08T17:55:50.564896
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",156,True,7.53,,2025-10-08T17:55:58.099475
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",157,True,1.87,,2025-10-08T17:55:59.966607
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",158,True,0.74,,2025-10-08T17:56:00.706102
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",159,True,0.77,,2025-10-08T17:56:01.474525
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",160,True,0.69,,2025-10-08T17:56:02.161025
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",161,True,0.77,,2025-10-08T17:56:02.932524
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",162,True,0.82,,2025-10-08T17:56:03.750440
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",163,True,0.85,,2025-10-08T17:56:04.602938
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",164,True,0.88,,2025-10-08T17:56:05.486170
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",165,True,0.97,,2025-10-08T17:56:06.455132
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",166,True,0.82,,2025-10-08T17:56:07.274949
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",167,True,0.81,,2025-10-08T17:56:08.084295
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",168,True,0.83,,2025-10-08T17:56:08.919886
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",169,True,0.93,,2025-10-08T17:56:09.853526
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",170,True,0.90,,2025-10-08T17:56:10.757775
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",171,True,0.97,,2025-10-08T17:56:11.727892
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",172,True,0.84,,2025-10-08T17:56:12.567395
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",173,True,0.80,,2025-10-08T17:56:13.365417
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",174,True,8.40,,2025-10-08T17:56:21.771279
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",175,True,1.73,,2025-10-08T17:56:23.499563
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",176,True,0.81,,2025-10-08T17:56:24.313327
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",177,True,0.82,,2025-10-08T17:56:25.131131
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",178,True,0.92,,2025-10-08T17:56:26.048043
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",179,True,0.94,,2025-10-08T17:56:26.987798
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",180,True,0.91,,2025-10-08T17:56:27.895779
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",181,True,0.80,,2025-10-08T17:56:28.698876
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",182,True,0.83,,2025-10-08T17:56:29.526652
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",183,True,0.88,,2025-10-08T17:56:30.411725
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",184,True,0.80,,2025-10-08T17:56:31.216854
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",185,True,0.92,,2025-10-08T17:56:32.142825
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",186,True,0.83,,2025-10-08T17:56:32.977173
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",187,True,0.90,,2025-10-08T17:56:33.876876
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",188,True,0.90,,2025-10-08T17:56:34.777731
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",189,True,0.83,,2025-10-08T17:56:35.613042
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",190,True,0.93,,2025-10-08T17:56:36.545694
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",191,True,0.67,,2025-10-08T17:56:37.217041
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",192,True,7.88,,2025-10-08T17:56:45.100865
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",193,True,1.67,,2025-10-08T17:56:46.770005
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",194,True,7.47,,2025-10-08T17:56:54.242940
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",195,True,1.82,,2025-10-08T17:56:56.060700
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",196,True,7.28,,2025-10-08T17:57:03.342422
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",197,True,1.73,,2025-10-08T17:57:05.076796
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",198,True,7.55,,2025-10-08T17:57:12.628785
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",199,True,14.07,,2025-10-08T17:57:26.696385
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",200,True,8.41,,2025-10-08T17:57:35.109808
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",201,True,1.76,,2025-10-08T17:57:36.873363
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",202,True,7.51,,2025-10-08T17:57:44.384461
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",203,True,1.89,,2025-10-08T17:57:46.277419
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",204,True,7.62,,2025-10-08T17:57:53.896275
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",205,True,1.94,,2025-10-08T17:57:55.841316
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",206,True,7.99,,2025-10-08T17:58:03.836868
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",207,True,1.67,,2025-10-08T17:58:05.506016
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",208,True,7.37,,2025-10-08T17:58:12.872480
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",209,True,1.70,,2025-10-08T17:58:14.571254
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",210,True,7.28,,2025-10-08T17:58:21.852606
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",211,True,17.81,,2025-10-08T17:58:39.667158
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",212,True,8.26,,2025-10-08T17:58:47.931868
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",213,True,1.73,,2025-10-08T17:58:49.666800
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",214,True,7.19,,2025-10-08T17:58:56.857078
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",215,True,1.82,,2025-10-08T17:58:58.675714
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",216,True,7.25,,2025-10-08T17:59:05.923924
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",217,True,1.93,,2025-10-08T17:59:07.859198
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",218,True,7.58,,2025-10-08T17:59:15.441796
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",219,True,1.85,,2025-10-08T17:59:17.294784
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",220,True,7.73,,2025-10-08T17:59:25.030803
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",221,True,1.83,,2025-10-08T17:59:26.861519
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",222,True,8.10,,2025-10-08T17:59:34.959930
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",223,True,1.78,,2025-10-08T17:59:36.745960
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",224,True,8.08,,2025-10-08T17:59:44.826522
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",225,True,1.88,,2025-10-08T17:59:46.707894
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",226,True,0.85,,2025-10-08T17:59:47.556575
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",227,True,0.87,,2025-10-08T17:59:48.424042
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",228,True,0.92,,2025-10-08T17:59:49.342542
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",229,True,0.81,,2025-10-08T17:59:50.152649
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",230,True,0.94,,2025-10-08T17:59:51.094036
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",231,True,0.93,,2025-10-08T17:59:52.024588
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",232,True,0.95,,2025-10-08T17:59:52.978310
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",233,True,0.81,,2025-10-08T17:59:53.791592
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",234,True,0.90,,2025-10-08T17:59:54.695958
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",235,True,0.78,,2025-10-08T17:59:55.479910
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",236,True,0.82,,2025-10-08T17:59:56.305509
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",237,True,0.79,,2025-10-08T17:59:57.092587
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",238,True,0.90,,2025-10-08T17:59:57.993696
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",239,True,0.96,,2025-10-08T17:59:58.955589
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",240,True,0.83,,2025-10-08T17:59:59.789892
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",241,True,0.84,,2025-10-08T18:00:00.627181
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",242,True,7.07,,2025-10-08T18:00:07.700629
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",243,True,1.77,,2025-10-08T18:00:09.473146
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",244,True,7.14,,2025-10-08T18:00:16.617013
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",245,True,1.83,,2025-10-08T18:00:18.450876
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",246,True,0.72,,2025-10-08T18:00:19.170798
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",247,True,0.92,,2025-10-08T18:00:20.091022
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",248,True,0.81,,2025-10-08T18:00:20.903247
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",249,True,0.90,,2025-10-08T18:00:21.808253
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",250,True,0.78,,2025-10-08T18:00:22.591086
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",251,True,0.85,,2025-10-08T18:00:23.445649
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",252,True,0.86,,2025-10-08T18:00:24.309067
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",253,True,0.86,,2025-10-08T18:00:25.167757
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",254,True,0.85,,2025-10-08T18:00:26.024102
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",255,True,0.88,,2025-10-08T18:00:26.901798
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",256,True,0.84,,2025-10-08T18:00:27.746412
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",257,True,0.69,,2025-10-08T18:00:28.437185
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",258,True,0.28,,2025-10-08T18:00:28.714018
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",259,True,0.78,,2025-10-08T18:00:29.494062
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",260,True,0.81,,2025-10-08T18:00:30.307619
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",261,True,0.80,,2025-10-08T18:00:31.104822
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",262,True,0.73,,2025-10-08T18:00:31.838746
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",263,True,0.80,,2025-10-08T18:00:32.642411
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",264,True,0.80,,2025-10-08T18:00:33.443352
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",265,True,0.74,,2025-10-08T18:00:34.188983
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",266,True,7.28,,2025-10-08T18:00:41.468813
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",267,True,1.70,,2025-10-08T18:00:43.177495
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",268,True,0.89,,2025-10-08T18:00:44.070629
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",269,True,0.76,,2025-10-08T18:00:44.829058
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",270,True,0.83,,2025-10-08T18:00:45.657325
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",271,True,0.83,,2025-10-08T18:00:46.486209
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",272,True,0.65,,2025-10-08T18:00:47.138230
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",273,True,0.91,,2025-10-08T18:00:48.051081
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",274,True,0.90,,2025-10-08T18:00:48.953025
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",275,True,0.98,,2025-10-08T18:00:49.933626
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",276,True,0.99,,2025-10-08T18:00:50.925418
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",277,True,0.92,,2025-10-08T18:00:51.850721
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",278,True,0.93,,2025-10-08T18:00:52.778378
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",279,True,0.94,,2025-10-08T18:00:53.724331
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",280,True,0.82,,2025-10-08T18:00:54.548969
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",281,True,0.92,,2025-10-08T18:00:55.471319
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",282,True,0.86,,2025-10-08T18:00:56.334066
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",283,True,1.02,,2025-10-08T18:00:57.356430
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",284,True,0.79,,2025-10-08T18:00:58.148674
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",285,True,0.92,,2025-10-08T18:00:59.067136
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",286,True,1.02,,2025-10-08T18:01:00.084195
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",287,True,0.75,,2025-10-08T18:01:00.837461
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",288,True,0.80,,2025-10-08T18:01:01.638538
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",289,True,0.81,,2025-10-08T18:01:02.452373
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",290,True,0.82,,2025-10-08T18:01:03.274998
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",291,True,0.74,,2025-10-08T18:01:04.011833
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",292,True,0.83,,2025-10-08T18:01:04.845798
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",293,True,0.88,,2025-10-08T18:01:05.723853
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",294,True,0.87,,2025-10-08T18:01:06.594866
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",295,True,0.92,,2025-10-08T18:01:07.516789
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",296,True,0.81,,2025-10-08T18:01:08.328814
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",297,True,0.96,,2025-10-08T18:01:09.293628
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",298,True,0.70,,2025-10-08T18:01:09.993749
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",299,True,0.96,,2025-10-08T18:01:10.955433
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",300,True,0.92,,2025-10-08T18:01:11.879701
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",301,True,0.91,,2025-10-08T18:01:12.791091
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",302,True,0.82,,2025-10-08T18:01:13.610578
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",303,True,0.84,,2025-10-08T18:01:14.449472
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",304,True,0.70,,2025-10-08T18:01:15.146833
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",305,True,0.85,,2025-10-08T18:01:15.996050
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",306,True,7.19,,2025-10-08T18:01:23.188985
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",307,True,1.79,,2025-10-08T18:01:24.981283
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",308,True,0.82,,2025-10-08T18:01:25.801683
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",309,True,0.83,,2025-10-08T18:01:26.631427
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",310,True,0.91,,2025-10-08T18:01:27.542197
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",311,True,0.92,,2025-10-08T18:01:28.461615
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",312,True,0.83,,2025-10-08T18:01:29.295871
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",313,True,0.91,,2025-10-08T18:01:30.209908
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",314,True,0.92,,2025-10-08T18:01:31.133577
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",315,True,0.85,,2025-10-08T18:01:31.986554
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",316,True,0.96,,2025-10-08T18:01:32.950438
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",317,True,0.95,,2025-10-08T18:01:33.905503
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",318,True,0.99,,2025-10-08T18:01:34.901317
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",319,True,0.89,,2025-10-08T18:01:35.793895
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",320,True,0.80,,2025-10-08T18:01:36.593497
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",321,True,0.68,,2025-10-08T18:01:37.279483
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",322,True,0.76,,2025-10-08T18:01:38.038693
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",323,True,0.87,,2025-10-08T18:01:38.904976
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",324,True,7.12,,2025-10-08T18:01:46.021973
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",325,True,1.78,,2025-10-08T18:01:47.805730
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",326,True,7.50,,2025-10-08T18:01:55.305847
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",327,True,1.89,,2025-10-08T18:01:57.198605
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",328,True,0.96,,2025-10-08T18:01:58.158482
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",329,True,0.97,,2025-10-08T18:01:59.125423
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",330,True,0.90,,2025-10-08T18:02:00.026653
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",331,True,0.86,,2025-10-08T18:02:00.890265
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",332,True,0.83,,2025-10-08T18:02:01.725562
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",333,True,0.85,,2025-10-08T18:02:02.574391
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",334,True,0.87,,2025-10-08T18:02:03.445071
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",335,True,0.81,,2025-10-08T18:02:04.251784
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",336,True,0.87,,2025-10-08T18:02:05.118929
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",337,True,0.83,,2025-10-08T18:02:05.947716
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",338,True,0.96,,2025-10-08T18:02:06.912529
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",339,True,0.91,,2025-10-08T18:02:07.824897
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",340,True,0.95,,2025-10-08T18:02:08.780117
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",341,True,0.89,,2025-10-08T18:02:09.669299
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",342,True,0.92,,2025-10-08T18:02:10.591331
"data\drive\Secondary Sources\AAA 1-2, 1908-9.pdf",343,True,0.87,,2025-10-08T18:02:11.457942
