page_id,page_text,conf_mean,lines_count,warnings,language,correction_stats,reading_order_stats
page_017,"GIRi M.Ö. II. bin yiln ilk çeyreine rastlayan ve takriben 200 sene devam ettiini düündü-ümüz ve muhtelif kavimlerden meydana gelmi olan Anadolu'daki yerli halkin siyâsi ve idâri tekilatlari ile iktisädi ve sosyal durumlari hakkinda bilgi sahibi olmamiza yardm eden tek kaynak olma özelliini koruyan, Eski Asur Devri çiviyazisi ve lehçesiyle yazlm Kapa-dokya tabletlerinin Anadolu'ya girmesine ve dolayisiyla Anadolu'nun yaziya kavumasina sebep olan Asur Ticaret Kolonilerinin birdenbire ortaya çikt düünülemez. Zirâ, sayla-rinin artacaina kesin gözüyle baktiimiz krum ve wabartum dâirelerinin 40 civârnda olmalari, bunlarin büyük çounlugunun kesinlikle lokalizasyonlari yapilamamakla berâber, üphesiz Orta Anadolu'nun geni bir sahasina yaylm bulunmalari ve tüccarlarin çok ge-limi ticâri tekilatlarnn mevcúdiyeti, böyle bir düüncenin tutarl olamayacainn delil-leri saylmaldr1. Kolonilerin bir balangç safhasinin olmasi gâyet tabiidir2. Bu Asur-Anadolu ticâri münâsebetlerinin en önemli neticelerini; Anadolu'nun târihi devre girmi, yâni yazyi kullanir hâle gelmi olmasi, daha önce Akad ile salanan Anadolu-Mezopotamya ticâri ilikilerinin, bu defe Asur merkez olmak üzere dört bir tarafla irtibatlh ve çok daha geni çapta devam etmesi ve bunun pek tabii neticesi olarak karilikl tesirlerin meydana gelmi bulunmasi eklinde deerlendirmek mümkündür3. Bu ticâretin balca malzemesini Asur'dan Anadolu'ya getirilen kalay, tekstil ürünleri ve mâmúl ey ile Anadolu'dan Asur'a götürülen altn, gümü ve kiymetli talar tekil et mektedir. Bunlarin yaninda yün, domuz kili, suprum denen kiymetli bir madde ve Anadolu içerisinde ya da Güney Anadolu-Asur arasinda yapilm olmasi gereken bakir ticãretinden de söz etmek mümkündür4. Ticãri faaliyetin, her iki tarafin arzusuyla devam ettii ve Asurlularin Anadolu'da siyã-si ve idâri bir tesir icra etmedikleri, bugün artk genellikle kabul edilmektedir. Yerli kral-larin idâreyi ele aldklarinda Asurlu tüccarlarin yetkililerinden yemin almalari, tüccarlara bâzi mallarin ticâretini yasaklamalari ya da kisitlamalari, istedikleri mallarin ilk satin al-1 L.L. Orlin, ACC s. 236; S. Bayram, Kültepe Tabletleri'nde Geçen Yeni Yer Adlari ve Bunlarin Degerlendirilmesi. XI. T.T. Kongresi-ne sunulan bildiri metni. 2 Akadli Sarrum-ken'in Anadolu'ya yapti1 sefere tahsis edilen ve gerçekleri anlattii konusunda üpheler taçlyan sar tamhri me-tinlerinde Koloni Ca'nin mehur büyük krallk ve ticãret merkezi Purushanda'nin da zikredilmesi, Anadolu-Mezopotamya ticari iliç-kilerinin baglangicina bir igãret kabul edilebilir. Ancak, Asur Ticâret Kolonileri'nin, Akad merkezine nisbetle gimåldeki Asur memleketinin Eski Asur Devleti zam&nindaki teçebbüsünün bir sonucu olarak doduu gerçei de elbette hiçbir çekilde dikkatten uzak tutulamaz. Sözkonusu 5ar tamhri metinleri için bk. I.J. Gelb, OIP 27 s. 5 n. 44; A. Goetze, Kleinasien s. 65 n. 6; E. Bilgiç, DTCFDer. VI/5 s. 493 vd,; L.L. Orlin, ACC s. 229; M.T. Larsen, OACC s. 366 vd. 3 E. Bilgiç, DTCFDer. VI/5 s. 509 M.T. Larsen, OACP s. 172. E. Bilgiç, Sumeroloji Araçtirmalari s. 915; K. Balkan, Kronoloji s. 5; M.T. Larsen, OACP s. 3-4; K.R. Veenhof, AOATT XXI. 5 B. Landsberger ile J. Lewy arasinda baçlayan, Asurlularin idâri ve siyâsi tesir ve nüfuzlarinin olup olmadi meselesinde, son za-mandaki yayinlar konuya açiklik getirmi ve Asurlularin Anadolu'da siyâsi nüfuz kurmadiklari kanaåtini kuvvetlendirmitir: E. Meyer, Geschichte des Altertums I/II, chap. VI 435; B. Landsberger, ZA 35 s. 225 vd.; A0 24, 1-35; J. Lewy, OLZ 29, 750-76l, 963-966; E. Bilgiç, DTCF Der VI/5 s. 492 ve s. 500; K. Balkan, Kronoloji s. 34 vd.; L.L. Orlin, ACC s. ll4 vd.; M.T. Larsen, OACP s. 157.",0.976,40,,french,,"{""processing_time"": 2.7894973754882812e-05, ""elements_processed"": 40, ""columns_detected"": 1}"
page_018,"2 nu gösteren hususlardir6. yinlanmaktadir. vesile olmutur. 7 M.T. Larsen, OACP s. 4. 8 9 ANKARA KULTEPE TABLETLERI II ma hakkina sãhip olmalari, onlarin mallarini saray depolarinda ücret mukabili muhafaza etmeleri, ticãretin muntazaman devam etmesi hususunda, yollarin emniyetini salayarak tedbirleri almalari ve tüccarlarn getirdikleri ya da götürdükleri mallardan malin cinsine ve ülkeye girmesindeki faydaya veyâ çikmasindaki zarara göre nisbeti deien ve henüz çok iyi nüfuz edilmemi olan muhtelif vergi ve ödemeler tarhetmeleri, hem ticâretin muhtelif yönlerini ortaya koyan, hem de Anadolu'da siyâsi ve idâri etkinin mahalli krallarda olduu-Fakat uras muhakkak ki; Asurlu tüccarlar her eye ramen, gerek mal satlarindan, gerekse yerlilere bol miktarda ve yüksek fâizli borç vermek sûretiyle büyük kârlar elde et-miler ve Anadolu'nun bâz1 zenginliklerinin Asur'a tainmasina âmil olmulardir. Nitekim, birtakim mallarin Asur ve Anadolu'daki fiat farklari da bu hususu teyid etmektedir7. Çok kisaca bâzi hususlarina temas ettigimiz sözkonusu ticãretle ilgili bütün bu bilgileri, arkeolojik kazilar neticesinde ortaya çikan çivi yazil malzemeden elde ediyoruz. Bu birkaç kaz1 yerinden en önemlisi, bilindii üzere, Kayseri'nin takriben 20 km. kuzeydousunda bulunan Kültepe (Karahöyük)'tür. Eski ad Kanis olan bu merkezde, Türk kazilarindan ön-ce 1893-1925 yllar1 arasinda 4 defa kaz1 yapilmtr. Bunlardan ancak, 1925 ylnda B. Hrozny tarafndan gerçekletirilen en sonuncusunda, höyükte deil, fakat tepenin eteklerinde, k-rum'da tablet bulunmu ve 0 mevsimde 1.000 kadar1 ortaya ç1karlmtr8. 1948 senesinde Prof. Dr. Tahsin Özgüç bakanlinda balayan Türk kazlarinda ise; bugüne dein 18.000 civârinda tablet ve zarf, bütün veyâ parça hâlinde ele geçirilmi olup, bunlar, Ankara Ana-dolu Medeniyetleri Müzesi'nde muhafaza edilmektedirler. imdi bu arivin vesikalari, bir taraftan II. cildini yayinlamakta ve dierlerini hazirlamakta olduumuz serimizde ve ba-kaca heyetimizce kendilerine izin verilen yerli ve yabanci aratirmacilar tarafindan deiik yerlerde neredilmeye devam edilmektedir. Nitekim, E. Bilgiç-C. Günbatti tarafindan ha-zirlanan yeni bir cilt te Almanca olarak Freiburger Altorientalische Studien serisinde ya-Türk kazlarinin balamasindan sonra, Kültepe'deki Asurlu tüccarlarin tepenin etekle-rinde kurduklari, hayatlarin geçirdikleri ve al verilerini yaptiklari yerleim yerini tekil eden krum'un stratigrafisine nüfuz edilmeye balanm ve burada 4 yapi kati tesbit edilmitir. Bunlardan en alttaki IV. ve III. katlarda yazil belge ele geçmemitir. Daha son-raki II. tabakada bol miktarda ve bunun bir felâketle sona ermesinden 30-50 sene sonra teekkül eden ve I. tabakanin daha eski safhasi olan Ib tabakasinda az sayida tablet ve zarf ele geçmitir""°. Kültepe harâbesinin krumu'nda binlerce, fakat höyükteki sarayda çok az sayida sözünü ettiimiz çivi yazil malzeme bulunmutur. Nitekim, sarayda ç1kan bir han-çer üzerindeki: é-gal A-ni-ta ru-ba-im ""Kral Anitta'nin saray1"" ifâdesi bu meyanda ortaya ç1km ve Kolonilerin sonu ile Hitit Devleti'nin balangic1 arasindaki balantiy1 kurmamiza Asur Ticâret Kolonileri Devri'nin devam müddeti ve Asur krallar sirasina göre hangi târihten balayip, hangi târihe kadar devam ettii hususu, Kapadokya metinlerinin yayni-na giriildiinden beri bir münâkaa konusu olmutur. Ancak, Türk Tarih Kurumu'nun 1948'de balayip hâlen devam etmekte olan kazlar1, imdilik 43 yilda elde edilen 18.000 6 E. Bilgiç, DTCFDer. VI/5 s. 500 vd.; L.L. Orlin, ACC s. 179 vd.; M.T. Larsen, OACP s. 4 vd. B. Hrozny, ICK I s. 1; K. Balkan, Mektup s. 1 ve n. l-3; P. Garelli, AC s. 17-18; M.T. Larsen, OACP s. l. K. Balkan, Kronoloji s. 1; M.T. Larsen, OACP s. 2-3; OACC s. 366 vd.; L.L. Orlin, ACC s. 23. 10 K. Balkan, Kronoloji s. 1-2, 20: M.T. Larsen, OACP s. 2-3; L.L. Orlin, ACC s. 245. L.L. Orlin, 1 ya da 2 nesillik bir zaman sürmü 1. 2.46",0.975,52,,turkish,,"{""processing_time"": 2.86102294921875e-05, ""elements_processed"": 52, ""columns_detected"": 1}"
page_019,"ANKARA KÜLTEPE TABLETLERI II civârindaki vesikadan, bilhassa son zamanlarda aratirma ve yayin heyetimizce gözden ge-çirilen 4.000 kadar tablette tesbit edilen limmum memuru adlarina göre Kolonilerin devam süresinin 100 yildan çok fazla olaca1 ve takriben 150-200 yillik bir müddete varaca1 kana-ati hâsl olmaktadir. Bilindii üzere, K. Balkan 1955'te nerettii ""Kanis krumu'nun Kronoloji Problemleri Hakkinda Müähedeler"" adli eserinde; Kani'in II. tabakasina âit olmak üzere 62, Ib ve ça-da1 saydi1 Aliçar ve Boazköy buluntularindan da 12 limmum adi tesbit etmitir. Ayrica II. tabaka ile Ib tabakasi arasinda 30 yil sürmesi gerektiini iddia ettii bir yangin tabakasi-nin varliin ileri sürmektedir. 1955'lerdeki bu bilgilerle Kolonilerin: II. tabaka + duraklama safhasi + Ib tabakasi olmak üzere 62 + 30 + 12 =104 yillk bir süre devam ettii neticesine varilr. Ancak, sözü edilen 4.000 kadar yeni tabletin henüz mühim kisminin kabaca tetkikinin ve transkripsiyonunun yapilmasi ile, heyetimiz üyeleri tarafindan II. kat için yeniden dei-ik 34 limmum memurluu, Ib tabakasi için de farkl 26 limmum adi daha tesbit edilmi§ bulunmaktadr. Böylece, Asur ve Anadolu kaynaklarinda daha önce bilinenlerle birlikte lim-mum memur adlari yekúnu 134'ü bulmaktadr11. Ayrica asl Asurlulara âit olan limmum sisteminin, Anadolu'da olduu gibi Mari'de de kullanlm olmasi ve oradaki Kanis krumu'-nun Ib tabakasina tekabül eden 18 limmum ismi arasinda yalniz 8 adedinin kariliinin bu-lunmamas1 sebebiyle, bu 8 aded de dâhil edilince limmum memuru adlarina göre yllar toplam1 134 +8=142'ye varmaktadr. Yangin sebebiyle hesaplanan duraklama devresi için öngörü-len takribi 30-50 seneyi de katarsak, imdiden Kolonilerin Anadolu'da kurulu ve sona eri müddeti 172 veyâ 192 yillarina ulam olur. Bu súretle, biz, Kolonilerin Anadolu'daki ticã-ri faaliyetlerinin balangicindan sonuna takribi olarak 200 yillik bir zamâni kapsayaca1 neticesine varmaktayiz. Bununla berâber aratirma ve yayinlarimizin bu safhasinda Kolo-nilerin kronolojisi konusunu, çözüm bekleyen bir problem olarak gelecee birakmay1 uy-gun görüyoruz. Bu sebeple, tesbit edilen bu müddetin, Asur krallar listesinde nereden balayip, nereye kadar varacai hususunu, yeni çalmalardan edineceimiz daha salam mesnedlere göre kararlatirmann isbetli olacaini düünüyoruz. 3",0.981,29,,turkish,,"{""processing_time"": 2.1696090698242188e-05, ""elements_processed"": 29, ""columns_detected"": 1}"
page_021,"No. 1, Bir kayt 1/2 ettiinden bahseden ber kayittr. Ö. y. 1. 14 GU SIG.HI.A 6 GU 30 1/2 TUG 2 me-at 10 1/2 TUG 4. mu-nu-sú-nu 18, 17. METINLER Kt n/k 591; 165-591-64; 3,7x3, 2×1, 4 cm.; devetüyü renkli tablet. Dört satrlik bir metin olup, 14 talent yünden ve 6 talent + 30 1/2 kumain sayica 210 114 talent yün, 26 talent (ve) 30 1/2 kuma§. 4Onlarin sayis1: 3210 1/2 kuma(tir). 4: munutum ""say1, toplam, numara"": AHw s. 674a; CAD M II s. 207 8; J. Lewy, KTH Kumalarin arl1 konusunda daha önce çalm olan M.T. Larsen, OACP s. 148'de eeklerin yükleri üzerinde arlik ve sayi mukayesesi esasina dayanan çalimasinda, 1 ku-main 2 mina airliinda olduunu belirtmitir. K.R. Veenhof ise AOATT s. 89-90'da; nor-mâl bir kumain, H. Lewy tarafindan tesbit edilen 6 mina'lk rakamn gerçee yakin airl1 tekil ettiine ve dier devirlerdeki airliklarna da temas ederek, 5 mina olmasi lâzim gel-diini ve metinlerin, kuma airli konusunda a§ik ve kesin bilgi vermediini ifâde eder. Bu metnimizden istifâdeyle; kelime deeri olarak TúG ideogram ile yazlan kuma cin-sinin ve a§aidaki ll nolu metnimizin l-2. satirlarindan faydalanarak kutanum cinsi kuma-§in 1 tanesinin ne kadar airlkta olduunu artik kesinlikle söyleyebiliyoruz. Bu ifâdeler M.T. Larsen'in tahminini teyid etmektedir. öyle ki: Metnimizde bahsedilen kumalarin sa-y1si 210 1/2, bunlarin airl ise 6 talent + 30 1/2 kumatir. Bir baka deyiçle 210 1/2 kuma=6",0.977,25,,english,,"{""processing_time"": 2.2411346435546875e-05, ""elements_processed"": 25, ""columns_detected"": 1}"
page_022,"6 ANKARA KÜLTEPE TABLETLERI II dir. Bu da TúG ideogram ile yazilan kuma cinsinin 2 mina arrlkta olduunu ortaya koy-maktadr. 11 nolu metnimizin ilk iki satiri ise §öyledir: 154 túsku-ta-nu 21 Gú 50 lá 2 ma-na. Bu metnimizdeki kumalarin sayisi 54, airli ise 1 talent 48 mina, yni 108 mina'dir. Bu ibã-re de bize, kutnum cinsi kumalarin da 1 tanesinin 2 mina airlkta olduunu göstermektedir. Bu airlk üphesiz bütün kuma cinsleri için geçerli olmayip, bundan daha hafif ve da-ha ar olanlarnin bulunmasi tabiidir. No. 2, Tahsis listesi Kt n/k 582; 165-582-64;4,3x4, 5x1,6 cm.; krem renkli tablet. Bazi ahis isimlerini ve bunlara tahsis edilen miktarlar gösteren bir listedir. Miktari kaydedilen maddenin cinsinin belirtilmemi olmasina ramen, burada para yâni gümü kas-tedilmi olmaldr. Ö. y. 15 GIN U-sur-sa-Istar 3 GIN i-na-Sú-en6 3 GIN E-na-Be-lim 3 GIN Ku-ra-ra 2 GIN En-na-nim 5. 8 GIN i-na-ah-DINGIR [x] G[IN-A-sur K. [A.y. [x] GIN Ha-nu-nu 1 1/2 GIN A-lá-ku 10. 3 GIN I-ku-pi-a 1 GIN U-sà-nim 1 GIN Su-Is-ha-ra 1 GIN A-ni-na 1 GIN Sú-en6-re-i 15. 2 GIN Su-Lá-ba-an 1 GIN A-Sur-GAL 1 1/2 GIN A-ur-GAL K. 1 1/2 GIN A-sur-lá-<ma->sí S.K. 20. 1 1/2 ma-na A-[x-]li-[x]",0.97,42,,turkish,,"{""processing_time"": 1.8358230590820312e-05, ""elements_processed"": 42, ""columns_detected"": 1}"
page_023,"ANKARA KÜLTEPE TABLETLERI II 115 seqel Usur-sa-Istar('n), 23 eqel Inna-Su'en('in), 33 seqel Enna-Blum('un), 43 eqel Kurara(nin), 52 seqel Enna-Anum('un), 68 seqel Inah-ili('nin), 7[x] [seqel 9[x] seqel Hanunu('nun), 1°1 1/2 eqel Allku('nun), 113 eqel Ikuppia('nin), 121 seqel Us-num('un), 13seqel Su-Ishara('nin), 141 seqel Anina('nin), 151 eqel Su'en-r't('nin), 162 eqel Su-Laban('n), 171 seqel Assur-rabi(nin), 181 1/2 eqel (dier) Assur-rabi('nin) 191 1/2 seqel Assur-la<ma>ssi('nin), 201 1/2 mina A [x]li[x]('indir). 10: J. Lewy tarafindan EL 237, ll'de Alaku telaffuzuyla ve ahis ismi olarak deerlendi-rilen kelimenin, orta konsonu çiftletirilmek sûretiyle alku fiilinden yapilm bir meslek ismi olduu mâlumdur. Ancak, kelime burada meslei icra edenin, ismi yerine kâim olmu§ görünmektedir. Nitekim, a§aida No. 34, 3; 59, 3 ve 48, 8, 1l'de karlatimiz Gallbum da ayni fonksiyonda telâkki edilmek gerekir. Allku ayrica TC III 213, 28'de Su-Belum'un olu olarak ve yayinlanmam v/k l05, l'de de geçmektedir. No. 3, Verilecek borca dâir kayt Kt n/k 56l; 165-56l-64; 2,8x3,6xl,3 cm.; devetüyü renkli tablet. idi-Assur'un 1 mina tasfiye edilmi gümü tutarindaki meblai ne zaman elde edeceini tevsik eden metindir. Ö. y. 1 ma-na KU.BABBAR sa-ru-pá-am i-tù ha-mu-us-tim sa A-sur-be-el-K. 5 a-wa-tim ú A-mur-Istar A. y. i-di-A-sur u-kà-al'Idi-Assur, 1-21 mina tasfiye edilmi gümü 2-6Assur-bl-awtim ve Amur-star'n hamutum'undan itibaren *eline geçirecek. 3: hamutum için bkz. No. 13. 8: kullúm ""tutmak. ele gecirm 7-A]ssur('un),",0.971,34,,english,,"{""processing_time"": 2.5033950805664062e-05, ""elements_processed"": 34, ""columns_detected"": 1}"
page_024,"ANKARA KÜLTEPE TABLETLERI II No. 4, Bir alacak kaydi o. y. e-lá-an 15 GIN KU.BABBAR mi-ma i-li-bis Hu-za-lá K. 5. i-ku-pi-a A.y. lá i-su iGi A-sur-lá-ma-si 5kuppia'nn 3-4Huzala'da 1-215 seqel gümüten ba§ka 3hiçbir 6alaca yoktur. 'Assur-lamassi'nin huzurunda. 1: e/al(l)num ""-den baka, maâda, -den ayri"" mânâlari için bkz. EL I s. 95, n.b; GKT 8b v.d.; AHw s. 203b; CAD E s. 83. 3: ""illibbi §.A."" formu da, ""isr §.A."" ya da ""ippni §.A."" kalplari gibi bir §ahista bir bakasinn alacai olduunu ifâde eden bir tâbirdir: E. Bilgiç, DTCFDer. c. V, sa. 4 s. 419 v.d.; c. XIV, sa. l-2 s. 39 v.d.; Belleten, c. XV, sa. 59 s. 433 v.d. Açaidaki 6 nolu metni-mizin muhtelif satirlarinda bu hususu teyid eden ifâdeler mevcuttur. 4: Huzala ismi No. 26, 6'da da Uur-sa-Istar'in uai olarak geçer. No. 49, 2.5.16'da ise Ennam-Assur ve metnimizde olduu gibi Ikuppia ile beraber müstakil bir çahis adi olarak kayitldr. No. 5, Ortak malin mevcúdiyetinin teyidine dâir kayit Kt n/k 599; 165-599-64; 3,4x3,8xl,5 cm.; açikkahve renkli tablet. Bu metin ortak mal olan kalay hakkinda ortaklardan birinin, dierine sorduu suale verilen müsbet cevabin, hitler huzúrunda belirtildii bir kayittan ibârettir. Ö. y. a-di AN.NAki sa ba-ri-ni a-na E-na-nim aq-bi-ma um-ma E-na-num-ma AN.NAku",0.97,32,,english,,"{""processing_time"": 1.430511474609375e-05, ""elements_processed"": 32, ""columns_detected"": 1}"
page_025,"ANKARA KÜLTEPE TABLETLERI II i-ba-si-u iGi Tù-ra-a 5. iGi Puzur4-A-na iGi Tù-li-a iGi Tù-ma-na iGi Ma-a-A-sùr iGi A-ta-ta K.10. A. y. me-er-i-su zurunda. 5: Bu satirda, yerinde olarak, basa'um fiilinin ibassiu çoul çekli kullanlmtir. Fakat Türkçe ifâdede bunun belirtilmesi mümkün olmadindan tercümesi tekil olarak yapilmtr. 7: Tulia ile ayni ahis olmasi muhtemel Tuli'nin kassum memúriyeti için bkz. Kh. Nas-hef, Rekonstruktion s. 24. 8: Bu satrda ve aaida No. 13, 47'de geçen Tum(m)ana yerli ahis ad1, bilindii üzere ayni zamanda Hititçe metinlerde yer ad olarak da geçmektedir: H. Ertem, Dizin s. 146; Pala-Tum(m)ana s. 14 vd.; G.F. del Monte-J. Tischler, RGTC VI s. 437 vd. 9: Ma-Assur ahis adnn ilk unsuru olana ma, kanaatimizce maû/ma'um ""muk-tedir olmak, yeterli olmak"" fiiliyle irtibatli ve masia yerine olmalidr: J.J. Stamm, Namen-gebung s. 163; AHw s. 622 7a; CAD M 1 s. 345. Ayrica kr. H. Hirsch, UAR s. 10b ve n. 48; GKT 29b; AHw s. 619; CAD M I s. 327-8. No. 6, Toplu kayt Kt n/k 609; 165-609-64; 1lx6,9x2,3 cm.; isli krem renkli tablet. Almanca Sammelmemorandum denen ve bir kimsenin alacak ya da borçlarinin kimde o. y. [x x] ma-na URUDU a Wa-[x x x x] [i-s]é-er-Ah-sa-lim [x x x x i-su] [x] ma-na.TA i-na [x x x x x] [x x x] si-ib-t[ám ú-sa-áb iTU.1.KAM] 7",0.958,32,,english,,"{""processing_time"": 2.5033950805664062e-05, ""elements_processed"": 32, ""columns_detected"": 1}"
page_026,10 5. 10. 15. 20. 25. 30. K. A.y. 35. 40. 45. ANKARA KÜLTEPE TABLETLERI II [Kán-]mar-[ta] li-mu-um A-[mur-A-u]r DU[MU x x x] [iGi d]En-líl-ba-ni iGi i-ku-pi-a iGi A-sur-[x x x] [x x x] ma-na KU.BABBAR sa tup-pi-su ha-a[r-mi-im] [x m]a-na 2 1/2 GÍN KU.BABBAR i-na li-bi4 [x x x] [x x]-ha-am iGi dEn-lil-ba-ni iGi U-[x x x [x ma-]na KU.BABBAR be-ú-lá-at Ku-ra-r[a] iGi [x x x] [iGi Pi-l]á-ah-star 1/2 ma-na KU.BABBAR a-na u[-x x x] [a-na] be-a-lim a-di-in iGi A-sur-S[IGs] [x ma-]na KU.BABBAR i-sé-er A-ùr- [x x x] [U-sú-]ur-sí-Istar i-su 2 GíN.TA s[i-ib-tám] [ú-§a-á]b iTU.1.KAM Áb-sa-ra-nu li-mu-um [A-sur-Si]Gs DUMU A-bar-zi-zi-im iGi A-ur [x x x] [IGI Puz]ur4-A-sur iGi Su-ma-li-ba-A-ur [x] ma-na KU.BABBAR sa-ru-pá-am i-sé-er A-sur-S[IGs] U-s[ur]-si-Istar i-u 1 GÍN.TA i-na i[TU].1.KAM a-na l ma-na-im í-ib-tám ú-sa-áb a-ha-ma 1/3 ma-na 7 ma-na' KU.BABBAR i-na l[i-bi-u] i-su <iTU.1.KAM> Ku-zál-lu li-mu-um A-sur-SI[Gs] iGi Pi-<lá->ah-A-sur iGi Ah-sa-lim 2/3 ma-na 8 1/3 G [IN] i-li-bi4 Su-ma-li-ba-A-sur iGi En-na-a[m-A-sur] iGi Ma-nu-um-ba-lúm-A-sur 1 ma-na 3 GíN KU.BABBAR i-li-bi4 A-bu-sa-lim DUMU A-sur-be-el-a-wa-tim iGi dEn-líl-ba-ni iGi A-bu-sa-lim DUMU Pu-zu-zi-im 3 ma-na KU.BABBAR i-li-bia Su-mi-a-bi4-a 1 ma-na.TA i-na sa-tim i-sa-qal su-ma lá is-qúl l/2 ma-na.TA i-na ITU[.1.KAM] a-na 1 ma-na-im sí-ib-tám ú-sa-áb li-mu-um Puzar4-Ni-ra-ah iGi dEn-líl-ba-ni iGi A-bu-sa-lim a-ha-ma 2 ma-na KU.BABBAR i-li-bis Su-mi-a-bi4-a-ma iGi dEn-lil-ba-ni iGi A-b[u-sa-lim] 2/3 ma-na KU.BABBAR i-li-bia I-tí-ib-si-na[-at] iGi A-gus-a iGi A-ta-ta iGi A-sur-i-mi-ti 14 [x] a-ha-ma i-li-bia i-ti-ib-si-na-at-ma iGi A-gus-[a] iGi U-zu-a iGi i-ku-pi-a DUMU En-na-nim iGi u-ma-a iGi ib-ni-li a-na 20 ha-am-sa-t[im] i-sa-qal u-ma lá-is-qúl 1 1/2 GIN.TA i[-na] iTU.1.KAM a-na 1 ma-na-im si-ib-tám ú-sa[-áb] iTU.1.KAM A-lá-na-tim li-mu-um A-al-[DUG] 5 ma-na KU.BABBAR i-li-bis A-mur-Itar a-na 20 ha-am-sa-tim i-sa-qal su-ma lá is-qúl,0.979,54,,english,,"{""processing_time"": 4.482269287109375e-05, ""elements_processed"": 54, ""columns_detected"": 1}"
page_027,"ANKARA KÜLTEPE TABLETLERI II 1 1/2 GÍN.TA i-na ITU.1.KAM a-na 1 ma-na-im sí-[ib-tám] ú-§a-áb iTU.1.KAM Qá-ra-a-tum li-mu-um Puzur4-Ni-ra-ah iGi Sú-en6-pi-lá-ah iGi U-zu-bi4-is[-ki-im] iGi A-mur-DiNGiR 2/3 ma-na KU.BABBAR i-li-bi4 A-mur-Itar 50. a-na 15 ha-am-sa-tim i-sa-qal su-ma lá is-q[úl] 1 1/2 GIN.TA i-na ITU.1.KAMim a-na 1 ma-na-im ú-§a[-áb] iTU.KAM Ku-zal-lu li-mu-um Pu-zu-zu IGi A-ta-t[a] iGi i-ku-pi-A-ur 1/2 ma-na KU.BABBAR sa-ru-pu-um be-ú-lá-at A-mur-Itar 1 l/2 ma-na 1 GÍN KU.BABBAR 55. i-li-bi4 Su-Sú-en6 a-na 6 ha-am-sa-tim i-sa-qal su-ma lá is-qúl 1 1/2 GÍN.TA i-na iTU.1.KAMim a-na 1 ma[-na-im] si-ib-tám ú-sa-áb ITU.1.KAM Kán-mar-ta li-mu-um A-mur A-ur iGi Puzur4-Istar iGi Na-áb-Sú-en6 a-ha-[ma] 1/2 ma-na KU.BABBAR i-li-bi4 Su-Sú-en6-ma 1 1/2 GÍN.TA 60. [i-]na iTU.1.KAM a-ma-na-im i-ib-tám ú-sa-áb [iTU.1.K]AM Hu-bu-ur li-mu-um A-mur-A-sur iGi Su-S[ú-en6] [iGi A-sur-m]a-lik iGi Ah-sa-lim 4 ma-na KU.BABBAR i-l[i-bia] [x-x-A-]sur a-na 30 ha-am-sa-tim i-sa-qal [su-ma] [lá i]-qúl 1 1/2 GÍN.TA i-na ITU [.1.KAM] 65. [si]-ib-tám ú-sa-áb iTU.1.K[AM x-x-x] [l]i-mu-um 1-di-a-bu-[um] K. iGi U-sà-nim iGi Su-Ist[ar] i-li-bi4 Sú-en6-pi-l[á-ah] iTU.1.KAMim a-ma-[na-im í-ib-tám] 70. ú-sa-áb ITU [.1.KAM [x x x x x x x x P]uz[ur4]-A-sur iGi U-zu-bi4-is-ki-im S.K. [x x x]-ta-ri-a 2/3 ma-na lá 1 GíN KU.BABBAR i-li-bi4 U-zu-bi4-is-ki-im 1-2Ah-sallim'in üzerinde Wa [x x x x]'nin [x]mina bakir1 [x x x x] vardr. 3-4[x x x x x]'da [x]'er mina [x x x] fâi[zi ilâve edecek]. 4-5[Kan]mar[ta] ay1, [x x x'in] o[lu] A[mur-Assu]r'un limum'u. 'Enlil-bninin [huzurunda], Ikuppia'nin huzurunda, Assur[-x x x]'un huzurun-da. 'Onun [x] mina gümü(lük) za[rfl] tableti. [x x x] üzerinde [x mi]na 2 1/2 eqel gümü 9[x x]-ham Enlil-bni'nin huzurunda, U[-x x x]'nun huzurunda. 1°Kurar[a]'nin tasarrufu-na verilen para [x mi]na gümü(tür). [x x x]'in huzurunda, 1 [Pil]ah-Istar'in [huzurunda]. 1/2 mina gümüü Su[-x x x]'ya, 12tasarruf[una] verdim. Assur-da[miq]'in huzurunda. 13Assur[-14-16[Usu]r-si-Istar alacakldr. 2'§er eqel f[âizi ilâve x x x]'un üzerinde [x mi]na gümüü edec]ek. Ab-sarrnu ay1, Abarzizum'un olu [Asssur-dami]q'in limum'u. Assur[-x x x]'un huzurunda, 17[Puz]ur-Assur'un [huzurunda], Summa-libba-Asur'un huzurunda.18 Asur-da[miq] üzerinde [x] mina tasfiye edilmi gümüü 19-20Us[ur]-si-Itar alacakldr. [A]yda her 1 mina'ya l'er eqel fâizi ilâve edecek²1. Ayrica (yine) [onun üzeri]nde 1/3 mina 7 eqel1) gümü§ 2alacaklidr. Kuzallu ay1, Assur-dam[iq]'in limum'u. 23Pi<la>h-Assur'un huzurun-da, Ah-sallim'in huzurunda. 2/3 mina 8 1/3 e[qel] 2Summa-libba-Asur üzerine(dir). En-11",0.973,50,,english,,"{""processing_time"": 3.0040740966796875e-05, ""elements_processed"": 50, ""columns_detected"": 1}"
